Period,1 Legal Name of Library System,2 Short Name of Library System,101 Library Symbol,3 Type of Library System,102 Library Federation,104 Library ILS,4 Estimated Service Population,41 Population Estimate Year,5 Grant Population,51 Grant Population Year,106 Strategic (Service) Plan,1410 Number of active social media accounts,802 Facility Owner,840 Service points,841 Stationary full-service points,842 Mobile full-service points,843 Limited service points,850 Other occupied facilities,851 Remote materials access,970 Number of service points with wireless internet,854 Do you have any Shared Space facilities?,852 Do you have any LEED certified library buildings?,"860 Space/size: total square metres, all service points","865 Total space for public use, sq metres",862 Public seating,864 Public meeting room capacity,960 Total computers available for public use,975 Number of photocopiers in library system,920 Days open per year - all service points,921 Days of curbside-only service per year - all service points,"890 Total hours open, all service points",891 Hours of curbside-only service per year - all service points,535 Total new registrations,532 Active resident cardholders at year-end,534 Active non-resident cardholders at year-end,538 Active BC OneCard cardholders at year-end,540 Total active cardholders at year-end,545 Number of registered children and youths with active cards.,560 Circulation of all materials,579 Total circulation and/or usage of all electronic materials,571 Circulation and/or Usage of eBooks and eAudiobooks,"735 Total Sessions, all electronic collections",574 Circulation and/or usage of other electronic materials,556 Total circulation of print and other physical materials,551 Circulation of print and other physical materials to resident cardholders,552 Circulation of print and other physical materials to non-resident cardholders,553 Circulation of print and other physical materials to BC OneCard cardholders within the federation,554 Circulation of print and other physical materials to BC OneCard cardholders outside of the federation,555 Total circulation of print and other physical materials to BC OneCard cardholders,563 Items returned to home library from BC OneCard cardholders at the end of the year,593 In library use of materials.,"594 Total circulation, including in-house use",566 Circulation of books,565 Circulation of children's materials,567 Circulation of restricted circulation audio materials (e.g. DAISY),"981 Equipment lending, items lent","490 Total materials, volumes held",500 Database and electronic collection subscriptions,"472 eBook and eAudiobook collections, volumes held",470 Total electronic volumes held,"460 Total physical materials, volumes held",300 Total print volumes held,"450 Total audio-visual materials, volumes held","340 Print periodicals, subscriptions held","360 Restricted circulation talking books, volumes held",290 Uncatalogued print volumes held,"355 Print materials in non-official languages, volumes held","455 Audio-visual materials in non-official languages, volumes held","456 Total physical materials in non-official languages, volumes held","494 Total materials, titles held","464 Total physical materials, titles held","474 eBook and eAudiobook collections, titles held","510 Total electronic materials, titles held",325 Total print titles held,"454 Audio-visual materials, titles held","350 Print periodicals, titles held",631 Items Lent - Outlook Online,632 Items Lent - ILL Exceptions (Within Canada),633 Items Lent - ILL Exceptions (Out of Canada),665 Items Lent - Sitka DPR,650 Items Lent - Total,640 Interlibrary loan requests received from other libraries,655 Interlibrary loan lending fill rate for requests received,656 Items Lent - Provincial Resource Sharing Grant,636 Items Borrowed - Outlook Online,637 Items Borrowed - ILL Exceptions (Within Canada),639 Items Borrowed - Ill Exceptions (Out of Canada),660 Items Borrowed - Sitka DPR,635 Items Borrowed - Total,630 Interlibrary loan requests made to other libraries,638 Interlibrary loan borrowing fill rate for loan requests made to other libraries,610 Total reference transactions,745 Total library programs,720 Total program attendance,746 In-person programs,753 In-person program attendance,747 Virtual programs,754 Live virtual program attendance,725 Total recorded virtual program views,713 Total children's and young adult programs,718 Total children's and young adult program attendance,730 Children registered in Kids' Summer Reading Club,734 Young adults registered in Teen Reading Club,672 Attendance at Newcomer / ELL programs,674 Total Newcomer / ELL programs,"740 Professional Librarians, hours worked","741 Professional librarians, FTE","742 Library Technicians, hours worked","751 Library technicians, FTE","752 Community Librarians, hours worked","761 Community librarians, FTE","770 Other Staff, hours worked","771 Other staff, FTE","780 Total Employees, hours worked","781 Total employees, FTE","820 Volunteers, hours worked",821 Volunteer FTEs,800 Full-time employees,810 Part-time employees,815 Total employees,783 Professional Librarians,784 Library Technicians,830 Volunteers,Volunteer Necessity,775 In-person visits.,766 Library virtual visits (website & catalogue).,769 Total library visits (in-person & virtual),748 Public access workstation sessions. Value to be published in annual statistics.,972 Number of times wireless Internet was used,"6 Municipal support, operating","8 Municipal support, capital",10 Municipal support,"16 Regional district support, operating","18 Regional district support, capital",20 Regional district support,30 Total local government support,50 Provincial operating grant,51 Resource sharing grant,56 Literacy (Equity) grant,58 OneCard grant,60 Other LLB grants,65 Total PLB grants,"70 Provincial project grants, non-LLB",80 Federal project grants,95 Total Project grants (excluding LLB grants),90 Other project grants,100 Library generated revenue,110 Donations and fundraising,130 Misc. Revenue,135 Total Other Revenue,140 Total revenue,150 Transfers from reserve funds,155 Salaries and benefits,Operating Expenditures,160 Physical library materials,170 Total library materials expenditure (Electronic Resources),180 Total library materials (physical and electronic) expenditure,200 Computer systems and telecommunications,210 Library facilities,220 Capital expenditure,240 Other expenditure,250 Total expenditure,275 Transfers to reserve funds,245 Amortization of tangible assets,165 Electronic Resources Expenditure - eBooks and eAudioBooks,166 Electronic Resources Expenditure - Databases (FullText),167 Electronic Resources Expenditure - eLearning Platforms,168 Electronic Resources Expenditure - Streaming Services,169 Electronic Resources Expenditure - Other Electronic Resources
2018,,Burns Lake Public Library,BBUL,A,NCLF,Evergreen Sitka,,,5763,,Yes,,,1,,,,0,,,N,N,684,,64,45,12,2,298,,,,,1641,1,102,1744,254,53246,3720,3690,22,30,49526,48870,0,413,243,656,,,53246,33581,12936,0,,132671,5,88400,,44271,39971,4261,39,,98,255,0,255,85601,43344,42257,,39175,4132,37,632,0,0,2905,3537,3902,90.60%,3537,196,0,0,1405,1601,1716,93.30%,,162,1448,,,,,,150,1448,307,,,0,0,0,0,0,2402,1.3,8457,4.6,10859,6,281,0.2,4,6,10,,,39,,,8045,8045,,,,,,"$207,179.00",,"$207,179.00","$207,179.00","$22,150.00","$7,607.00","$5,793.00","$10,250.00",$0.00,"$45,800.00",,,"$6,638.00","$6,638.00","$26,643.00","$6,382.00","$6,630.00","$46,293.00","$299,272.00",,"$183,333.00","$258,209.00","$40,667.00","$7,040.00","$47,707.00","$6,966.00","$20,203.00","$34,106.00",,"$292,315.00",,,$0.00,$0.00,$0.00,$0.00,"$7,040.00"
2018,,Cariboo Regional District Library,BWLCR,I,NCLF,Evergreen Sitka,,,61988,,No,,,15,,,,1,,15,Y,N,3750,,245,210,50,16,2106,,12501,,,14919,7,265,15191,1804,394977,54898,52054,1550,2844,340079,338976,123,11,969,980,741,61450,456427,227095,67833,38,,343003,23,88400,,254603,226045,28208,350,48,2967,26,11,37,211262,169005,42257,,149026,19811,168,1792,46,0,5598,7436,8067,92.20%,7436,887,46,0,5314,6247,6571,95.10%,36200,874,7036,,,,,,716,5936,543,,0,0,5590,3.1,9100,5,0,0,35764,19.7,50454,27.7,544,0.3,15,35,50,,,24,,307189,27062,334251,36618,,"$776,654.00",$0.00,"$776,654.00","$1,491,489.00",$0.00,"$1,491,489.00","$2,268,143.00","$243,747.00","$13,057.00","$15,000.00","$24,000.00",$0.00,"$295,804.00",$560.00,"$6,434.00","$9,155.00","$2,161.00","$37,573.00",$500.00,"$47,209.00","$94,437.00","$2,658,384.00",$0.00,"$1,792,354.00","$2,769,966.00","$227,673.00","$65,035.00","$292,708.00","$45,861.00","$487,770.00","$2,259.00","$151,273.00","$2,772,225.00","$2,259.00","$223,250.00","$27,531.00","$24,868.00","$11,745.00",$690.00,$201.00
2018,,Castlegar and District Public Library,BCD,A,KLF,Evergreen Sitka,,,13710,,Yes,,,1,,,,0,,1,N,N,1222,,62,98,14,1,326,,2864,,,4402,31,665,5098,739,135645,16136,15679,506,457,119509,111721,846,6485,457,6942,703,6588,142233,94038,45595,7,,163628,15,88400,,75228,67108,8052,68,123,0,80,0,80,115362,73105,42257,,65171,7866,68,766,0,0,4779,5545,5985,92.60%,5545,453,0,0,2271,2724,2889,94.30%,2365,448,4264,,,,,,287,3767,166,,690,73,1820,1,3990,2.2,4620,2.5,1909,1,12339,6.8,6350,3.5,5,6,11,,,30,,87699,32852,120551,17444,,"$306,762.00",$0.00,"$306,762.00","$180,616.00",$0.00,"$180,616.00","$487,378.00","$37,017.00","$10,546.00","$10,741.00","$11,000.00",$0.00,"$69,304.00",$300.00,"$9,785.00","$17,366.00","$7,281.00","$21,307.00","$4,117.00","$2,084.00","$44,874.00","$601,556.00",$0.00,"$394,588.00","$586,489.00","$85,314.00","$14,532.00","$99,846.00","$12,639.00","$37,567.00","$8,097.00","$41,849.00","$594,586.00",$0.00,"$11,965.00","$5,682.00","$6,038.00","$2,812.00",$0.00,$0.00
2018,,Chetwynd Public Library,BCHE,A,NELF,Evergreen Sitka,,,5209,,Yes,,,1,,,,0,,1,N,N,724,,85,50,10,1,349,,3133,,,1974,32,86,2092,1099,29714,5557,3427,89,2130,24157,23253,484,257,163,420,,12009,41723,19897,12028,0,,117074,10,88400,,28674,27539,1058,77,0,160,31,0,31,69503,27246,42257,,26200,969,77,138,0,0,736,874,1155,75.70%,874,314,0,0,620,934,1031,90.60%,12547,338,3320,,,,,,271,2318,153,,,0,,,,,7348,4,3632,2,10980,6,235,0.1,4,5,9,,,32,,59168,9558,68726,2978,651390,,,,"$460,150.00",,"$460,150.00","$460,150.00","$16,720.00","$1,861.00","$9,680.00","$7,400.00",$0.00,"$35,661.00","$10,000.00",,"$38,681.00","$28,681.00","$18,047.00","$7,984.00","$4,762.00","$69,474.00","$565,285.00",,"$294,213.00","$469,454.00","$29,054.00","$6,525.00","$35,579.00","$32,205.00","$42,796.00","$8,546.00","$64,661.00","$478,000.00","$74,998.00","$36,275.00",$0.00,$0.00,$0.00,$0.00,"$6,525.00"
2018,,Coquitlam Public Library,BCOQ,M,INTLNK,Innovative Polaris,,,139338,,Yes,,,3,,,,0,,2,N,N,5417,,392,248,78,7,905,,7767,,,46402,320,17130,63852,12531,1257526,165128,83681,0,81447,1092398,877561,2389,211241,1207,212448,5,327928,1585454,817009,530726,882,,166606,14,12667,,153939,128997,24520,422,1510,0,7812,1283,9095,106970,96955,10015,,82337,14364,254,1837,5,0,,1842,2309,79.80%,1842,1821,0,0,,1821,2235,81.50%,50854,1424,56414,,,,,,814,45902,2558,,10256,413,24509,13.5,5685,3.1,,,62200,34.2,92394,50.8,1320,0.7,33,53,86,,,205,,865739,720218,1585957,76527,469613,"$5,114,038.00","$151,000.00","$5,265,038.00",,,,"$5,265,038.00","$248,022.00","$5,562.00","$4,500.00","$17,263.00",$0.00,"$275,347.00","$1,125.00",$0.00,"$1,125.00",$0.00,"$156,191.00","$8,011.00","$37,848.00","$203,175.00","$5,743,560.00",$0.00,"$3,868,435.00","$4,907,850.00","$478,648.00","$234,939.00","$713,587.00","$180,549.00","$382,346.00","$107,121.00","$343,471.00","$5,014,971.00",,"$539,745.00","$105,269.00","$72,328.00","$27,456.00","$29,886.00",
2018,,Cranbrook Public Library,BCR,M,KLF,SirsiDynix Horizon,,,26253,,Yes,,,1,,,,0,,1,Y,N,1298,,210,100,24,2,351,,3404,,,7789,179,398,8366,1555,181658,31634,27054,900,4580,150024,140391,2139,7249,245,7494,505,32426,214084,123989,48860,13,,160230,18,88400,,71830,63033,8681,116,13,0,67,99,166,111948,69691,42257,,61412,8163,116,728,17,0,,745,1116,66.80%,745,2251,240,0,,2491,2974,83.80%,11363,750,1993,,,,,,410,79,625,,,,2870,1.6,1476,0.8,2912,1.6,14094,7.7,21352,11.7,686,0.4,4,25,29,,,42,,131858,250604,382462,16679,13598,"$607,785.00",,"$607,785.00","$151,946.00",$0.00,"$151,946.00","$759,731.00","$70,883.00","$1,796.00","$16,641.00","$11,000.00",$0.00,"$100,320.00",$0.00,"$1,519.00","$23,848.00","$22,329.00","$40,084.00","$43,339.00","$7,686.00","$114,957.00","$975,008.00",,"$669,580.00","$926,393.00","$57,343.00","$16,383.00","$73,726.00","$49,448.00","$79,999.00","$4,673.00","$53,640.00","$931,066.00","$39,477.00","$79,346.00","$6,546.00","$2,032.00","$1,538.00",$0.00,"$6,267.00"
2018,,Creston Public Library,BCRE,A,KLF,Evergreen Sitka,,,13532,,Yes,,,1,,,,0,,2,Y,N,836,,57,48,22,1,260,,1950,,,4383,3,116,4502,838,126104,21739,21192,256,547,104365,102714,2,256,1393,1649,,,126104,75969,30391,18,,126256,4,88400,,37856,31903,5895,58,36,,256,1,257,78535,36278,42257,,30500,5720,58,755,0,0,3101,3856,4235,91.10%,3856,653,0,0,4099,4752,5127,92.70%,,580,6640,,,,,,308,5024,102,,0,0,1680,0.9,0,0,0,0,6692,3.7,8372,4.6,2311,1.3,1,13,14,,,50,,84525,11008,95533,,,,,,"$312,021.00",,"$312,021.00","$312,021.00","$36,536.00","$7,394.00","$5,568.00","$11,000.00",$0.00,"$60,498.00",$300.00,$0.00,"$15,851.00","$15,551.00","$8,514.00","$17,912.00","$4,200.00","$46,477.00","$418,996.00",$0.00,"$252,899.00","$402,499.00","$47,063.00","$4,992.00","$52,055.00","$10,124.00","$50,739.00","$17,815.00","$36,682.00","$420,314.00",$0.00,,"$4,325.00",$667.00,$0.00,$0.00,$0.00
2018,,Dawson Creek Municipal Public Library,BDC,M,Unf.,Mandarin/Sitka,,,18862,,Yes,,,1,,,,0,,1,N,N,939,,94,0,13,2,349,,2741,,,5665,2,25,5692,129,67433,8949,8658,78,291,58484,58321,14,41,108,149,105,2000,69433,50720,4846,30,,158038,4,88400,,69638,65186,4452,,84,,13,0,13,108423,66498,41925,,62037,4407,54,473,0,0,343,816,975,83.70%,816,900,0,0,231,1131,1446,78.20%,5400,168,2530,,,,,,112,1895,605,,0,0,0,0,3900,2.1,0,0,10686,5.9,14586,8,24,0,2,11,13,,,2,,,7987,7987,3850,,"$623,183.00",$0.00,"$623,183.00",$0.00,$0.00,$0.00,"$623,183.00","$50,927.00",$952.00,"$16,968.00","$11,000.00",$0.00,"$79,847.00",$0.00,$0.00,$0.00,$0.00,"$10,840.00","$8,845.00","$2,262.00","$21,947.00","$724,977.00",$0.00,"$467,232.00","$632,842.00",,"$5,455.00","$5,455.00","$16,409.00","$96,304.00","$15,768.00","$47,442.00","$648,610.00",,"$18,434.00","$2,839.22",$270.00,$0.00,$0.00,"$2,346.00"
2018,,Elkford Public Library,BELK,A,KLF,Evergreen Sitka,,,2499,,Yes,,,1,,,,0,,2,Y,N,252,,30,0,8,2,255,,1683,,,717,3,31,751,213,9219,2312,2041,377,271,6907,6575,6,132,194,326,32,2853,12072,6549,3586,0,,115935,7,88400,,27535,26908,613,14,0,1275,0,9,9,67482,25225,42257,,24606,601,18,403,0,0,994,1397,1510,92.50%,1397,5,0,0,136,141,144,97.90%,2253,20,308,,,,,,10,154,20,,0,0,0,0,0,0,2009,1.1,1750,1,3759,2.1,184,0.1,1,2,3,,,5,,7300,3260,10560,801,1500,"$82,896.00",$0.00,"$82,896.00","$13,888.00",$0.00,"$13,888.00","$96,784.00","$8,586.00","$2,894.00","$2,407.00","$6,350.00",$0.00,"$20,237.00",$0.00,$0.00,$0.00,$0.00,"$18,687.00","$2,156.00","$1,772.00","$22,615.00","$139,636.00",$0.00,"$77,784.00","$111,739.00","$8,011.00","$3,270.00","$11,281.00","$4,205.00","$3,673.00","$3,921.00","$14,796.00","$115,660.00",$0.00,"$27,041.00",$627.01,$145.68,$890.79,$332.21,"$1,274.72"
2018,,Fernie Heritage Library,BF,A,KLF,Evergreen Sitka,,,8272,,Yes,,,1,,,,0,,1,N,N,810,,60,32,17,1,275,,2200,,,3518,20,146,3684,969,63787,11334,10247,570,1087,52453,51634,68,268,483,751,191,21400,85187,46528,26313,0,,127187,10,88503,,38684,36314,2298,72,0,812,487,0,487,77719,35462,42257,,33140,2250,72,444,0,0,1463,1907,2204,86.50%,1907,162,0,0,2541,2703,2786,97.00%,26450,600,13944,,,,,,375,11464,103,,20,4,0,0,0,0,4800,2.6,1800,1,6600,3.6,2400,1.3,4,4,8,,,28,,65050,20700,85750,11300,,"$237,113.00",,"$237,113.00","$45,197.00",$0.00,"$45,197.00","$282,310.00","$26,470.00","$3,873.00","$8,266.00","$10,250.00",$0.00,"$48,859.00",,"$6,318.00","$15,472.00","$9,154.00","$2,159.00","$21,670.00",$53.00,"$39,354.00","$370,523.00",$427.00,"$272,503.00","$366,524.00","$32,341.00",$0.00,"$32,341.00","$25,276.00","$16,974.00","$4,426.00","$19,430.00","$370,950.00",$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00
2018,,Fort Nelson Public Library Association,BFN,A,NELF,Evergreen Sitka,,,5393,,Yes,,,1,,,,0,,1,N,N,655,,55,19,9,2,333,,2402,,,1348,3,41,1392,228,50346,7356,3181,1705,4175,42990,42548,0,14,428,442,,5839,56185,30279,17140,0,,125913,10,88400,,37513,34556,2912,45,0,199,0,0,0,78760,36503,42257,,33588,2915,,544,0,0,2385,2929,3146,93.10%,2929,92,0,0,909,1001,1028,97.40%,1039,216,2547,,,,,,156,2036,115,,0,0,1820,1,0,0,0,0,6682,3.7,8502,4.7,100,0.1,2,8,10,,,6,,27906,11380,39286,3742,1787,"$331,680.00","$3,500.00","$335,180.00",$0.00,$0.00,$0.00,"$335,180.00","$20,170.00","$5,544.00","$5,989.00","$7,400.00",$0.00,"$39,103.00",$300.00,"$14,756.00","$17,606.00","$2,550.00","$8,445.00","$1,939.00","$5,766.00","$33,756.00","$408,039.00",$0.00,"$230,549.00","$344,915.00","$38,732.00","$5,200.00","$43,932.00","$6,575.00","$37,455.00","$20,157.00","$26,404.00","$365,072.00","$38,396.00",$0.00,"$2,839.00","$1,678.00",$0.00,$0.00,$683.00
2018,,Fort St. James Public Library,BFSJA,A,NCLF,Evergreen Sitka,,,4448,,Yes,,,1,,,,0,,1,N,N,372,,35,60,10,2,241,,1510,,,912,154,55,1121,133,18729,1948,1926,374,22,16781,13906,2428,322,125,447,98,4250,22979,8720,3706,0,,105050,8,88400,,16650,14626,2003,21,0,23,18,0,18,58463,16206,42257,,14208,1977,21,584,0,0,765,1349,1646,82.00%,1349,78,0,0,538,616,636,96.90%,5600,95,894,,,,,,67,795,38,,,0,1924,1.1,0,0,1820,1,1807,1,5551,3.1,244,0.1,2,3,5,,,6,,19976,3964,23940,2400,3244,"$162,404.00",$0.00,"$162,404.00","$13,750.00",$0.00,"$13,750.00","$176,154.00","$15,574.00","$2,292.00","$6,573.00","$7,400.00",$0.00,"$31,839.00",$0.00,"$2,653.00","$12,162.00","$9,509.00","$2,585.00",$276.00,"$2,672.00","$17,695.00","$225,688.00",$0.00,"$132,458.00","$201,669.00","$14,060.00","$2,669.00","$16,729.00","$3,251.00","$27,334.00","$1,550.00","$21,897.00","$203,219.00","$30,000.00",,"$1,430.67",$130.84,$766.51,$0.00,$340.73
2018,,Fort St. John Public Library,BFSJ,A,NELF,Evergreen Sitka,,,33374,,Yes,,,1,,,,0,,8,Y,N,720,,33,,10,1,289,,2441,,,7893,0,332,8225,1625,129307,21326,21027,535,299,107981,106294,0,1289,398,1687,,,129307,86144,54988,15,,150330,12,88400,,61930,59271,2659,,71,,670,0,670,102275,60038,42237,,57700,2338,,480,8,0,3012,3500,3815,91.70%,3500,163,0,0,4243,4406,4472,98.50%,,114,13539,,,,,,108,9877,520,,,1,2080,1.1,1560,0.9,0,0,12566,6.9,16206,8.9,350,0.2,,9,9,,,12,,79769,1303,81072,,,"$397,000.00",$0.00,"$397,000.00","$96,300.00",,"$96,300.00","$493,300.00","$90,110.00","$6,785.00","$15,266.00","$11,000.00",$0.00,"$123,161.00",$0.00,$0.00,$0.00,$0.00,"$18,233.00","$29,000.00","$22,336.00","$69,569.00","$686,030.00",$0.00,"$480,230.00","$626,928.00","$25,600.00","$19,098.00","$44,698.00","$24,000.00","$78,000.00","$3,600.00",,"$630,528.00",,,"$15,611.00","$3,000.00",$487.00,$0.00,$0.00
2018,,Fraser Lake Public Library,BFRL,A,NCLF,Evergreen Sitka,,,2869,,Yes,,,1,,,,0,,,N,N,3600,,24,42,4,,260,,1664,,,524,1,39,564,126,10338,1276,1276,,,9062,8655,1,273,133,406,,800,11138,6363,2045,0,,110995,3,88400,,22595,21256,1296,43,0,0,0,0,0,64278,22021,42257,,20690,1288,43,733,0,0,957,1690,1888,89.50%,1690,142,0,0,367,509,594,85.70%,2600,172,1621,,,,,,88,1077,10,,0,0,0,0,0,0,0,0,4495,2.5,4495,2.5,277,0.2,1,3,4,,,8,,6800,2776,9576,1700,,"$61,200.00",$0.00,"$61,200.00","$24,156.00",$0.00,"$24,156.00","$85,356.00","$11,078.00","$3,532.00","$6,858.00","$6,350.00",$0.00,"$27,818.00",$0.00,$0.00,$0.00,$0.00,"$3,248.00","$1,405.00",$500.00,"$5,153.00","$118,327.00",$0.00,"$94,190.00","$125,348.00","$7,224.00","$4,646.00","$11,870.00","$1,496.00",$0.00,$268.00,"$17,792.00","$125,616.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,646.00"
2018,,Fraser Valley Regional Library,BABF,R,INTLNK,Innovative Sierra,,,722592,,Yes,,,26,,,,0,,25,Y,N,23980,,,,365,52,7759,,65291,,,325702,222,30128,356052,54276,6220878,701435,549960,33257,151475,5519443,5230813,2644,282844,3142,285986,,352000,6572878,3494200,2098632,2005,,875376,21,64865,,810511,623197,184093,3221,1241,25664,,,,205015,178419,26596,,139464,38503,452,2233,0,0,,2233,3112,71.80%,2233,4153,0,0,,4153,4697,88.40%,314250,8270,242829,,,,,,4262,158126,14207,,5113,506,84427,46.4,121853,67,0,0,242093,133,448373,246.4,0,0,101,263,364,,,0,,3459172,3167029,6626201,238701,,"$25,163,162.00",$0.00,"$25,163,162.00","$258,897.00",$0.00,"$258,897.00","$25,422,059.00","$1,328,728.00","$3,080.00","$89,421.00","$30,290.00",$0.00,"$1,451,519.00",$0.00,$0.00,$0.00,$0.00,"$547,924.00","$87,297.00","$119,995.00","$755,216.00","$27,628,794.00","$725,583.00","$18,154,210.00","$25,800,938.00","$3,053,032.00","$943,068.00","$3,996,100.00","$1,082,983.00","$365,236.00","$612,580.00","$2,202,409.00","$26,413,518.00","$896,872.00","$3,725,270.00",$0.00,$0.00,$0.00,$0.00,"$943,068.00"
2018,,Gibsons & District Public Library,BGI,A,INTLNK,Evergreen Sitka,,,12022,,Yes,,,1,,,,0,,2,N,N,648,,60,39,22,4,301,,2358,,,5016,1,1242,6259,622,172674,28230,24467,27925,3763,144444,131496,1,12746,201,12947,15,8899,181573,104552,37210,720,,125291,21,88400,,36891,32351,4452,88,48,0,4,0,4,76875,34618,42257,,30155,4375,88,1016,0,0,3138,4154,5213,79.70%,4154,757,0,0,4986,5743,5968,96.20%,1750,577,7362,,,,,,182,2410,150,,0,0,1536,0.8,2805,1.5,0,0,9012,5,13353,7.3,1000,0.5,1,13,14,,,11,,107641,56318,163959,6975,11289,,,,"$595,309.00",,"$595,309.00","$595,309.00","$32,459.00","$8,452.00","$8,149.00","$11,000.00",$0.00,"$60,060.00",,"$3,795.00","$32,488.00","$28,693.00","$17,927.00",$439.00,"$10,605.00","$61,459.00","$716,828.00","$25,000.00","$450,521.00","$695,586.00","$60,464.00","$27,758.00","$88,222.00","$3,700.00","$45,504.00","$3,718.00","$107,639.00","$699,304.00","$34,483.00","$13,852.00",$0.00,$0.00,$0.00,$0.00,"$27,758.00"
2018,,Grand Forks & District Public Library,BGF,A,KLF,Evergreen Sitka,,,8611,,Yes,,,2,,,,0,,1,Y,N,540,,69,30,7,1,245,,2298,,,5093,10,206,5309,541,74044,8525,8116,287,409,65519,63196,337,1749,237,1986,,5000,79044,46648,14641,0,,105404,5,75733,,29671,26277,3334,60,28,,5,0,5,59912,28002,31910,,24797,3145,60,645,0,0,871,1516,1877,80.80%,1516,399,0,0,2389,2788,2904,96.00%,25174,534,5378,,,,,,208,2394,109,,0,0,1680,0.9,,,,,6448,3.5,8128,4.5,1800,1,3,10,13,,,15,,72446,17021,89467,5054,25500,,,,"$391,840.00",$0.00,"$391,840.00","$391,840.00","$27,555.00","$3,517.00","$6,744.00","$10,250.00",$0.00,"$48,066.00",$0.00,"$6,766.00","$7,366.00",$600.00,"$11,889.00","$76,180.00",$0.00,"$95,435.00","$535,341.00","$7,490.00","$324,167.00","$449,333.00","$33,396.00","$6,547.00","$39,943.00","$5,221.00","$41,064.00","$5,144.00","$38,938.00","$454,477.00","$22,000.00","$23,753.00","$2,487.79","$2,057.00","$1,770.00",$0.00,$232.00
2018,,Granisle Public Library,BGR,A,NCLF,Evergreen Sitka,,,303,,Yes,,,1,,,,0,,1,Y,N,119,,20,0,5,1,248,,854,,,107,1,19,127,9,1755,701,679,2,22,1054,861,4,109,80,189,31,1265,3020,971,294,0,,101690,7,88400,,13290,12877,389,24,0,0,0,5,5,55192,12935,42257,,12530,381,24,354,0,0,518,872,943,92.50%,872,37,0,0,,37,53,69.80%,0,7,130,,,,,,3,100,0,,0,0,0,0,0,0,0,0,1806,1,1806,1,40,0,0,6,6,,,6,,1473,1647,3120,365,,"$53,847.00",$500.00,"$54,347.00",$0.00,$0.00,$0.00,"$54,347.00","$4,258.00","$1,337.00","$1,998.00","$6,350.00",$0.00,"$13,943.00",$300.00,$0.00,$300.00,$0.00,"$1,386.00","$2,274.00",$385.00,"$4,345.00","$72,635.00","$9,534.00","$38,567.00","$78,427.00","$16,737.00",$440.00,"$17,177.00","$8,982.00",$650.00,$0.00,"$13,051.00","$78,427.00",$0.00,$0.00,$142.00,$251.00,$0.00,$47.00,$0.00
2018,,Greater Victoria Public Library,BVI,M,ISLNK,SirsiDynix Symphony,,,327098,,Yes,,,12,,,,0,,12,Y,Y,13652,,1197,400,304,23,3894,,33709,,,150499,581,5586,156666,24827,5993896,1315786,547384,0,768402,4678110,4653149,11597,236,13128,13364,2645,587000,6580896,2972941,1430910,5165,,709942,29,49136,,660806,539540,119893,1373,3554,15111,19367,28658,48025,376227,331801,44426,,259780,71489,532,2106,183,0,,2289,4056,56.40%,2106,6930,253,0,,7183,8178,87.80%,164300,3395,90919,,,,,,1909,63330,8634,,1106,108,58916,32.4,0,0,0,0,193440,106.3,252356,138.7,0,0,109,51,160,,,0,,2487815,4133345,6621160,233782,826108,"$17,057,077.00","$334,037.00","$17,391,114.00",$0.00,$0.00,$0.00,"$17,391,114.00","$588,754.00","$4,108.00","$21,756.00","$24,000.00",$0.00,"$638,618.00",$0.00,"$14,118.00","$51,553.00","$37,435.00","$565,878.00","$142,127.00","$96,383.00","$855,941.00","$18,885,673.00","$306,973.00","$13,028,656.00","$17,716,995.00","$1,733,227.00","$830,464.00","$2,563,691.00","$499,467.00","$723,714.00","$619,960.00","$901,467.00","$18,336,955.00","$197,021.00","$1,901,498.00",$0.00,$0.00,$0.00,$0.00,"$830,464.00"
2018,,Greenwood Public Library,BGRE,A,KLF,Evergreen Sitka,,,945,,Yes,,,1,,,,0,,1,Y,N,112,,17,,4,3,192,,993,,,293,4,33,330,35,8920,1995,807,418,1188,6925,6341,241,316,27,343,145,1200,10120,4064,716,0,,99686,7,88400,,11286,10203,1059,24,0,,0,0,0,53186,10929,42257,,9869,1036,24,583,1,0,428,1012,1216,83.20%,1012,37,0,0,445,482,493,97.80%,2274,70,781,,,,,,61,573,11,,0,0,0,0,0,0,624,0.3,415,0.2,1039,0.6,569,0.3,,3,3,,,11,,4350,2420,6770,741,268,"$6,400.00",$0.00,"$6,400.00","$3,800.00",$0.00,"$3,800.00","$10,200.00","$3,187.00","$2,448.00","$1,825.00","$6,350.00",$0.00,"$13,810.00","$7,200.00","$3,036.00","$14,010.00","$3,774.00","$2,842.00","$6,207.00",$160.00,"$23,219.00","$47,229.00",$0.00,"$26,250.00","$44,592.00","$6,731.00",$385.00,"$7,116.00","$3,091.00","$4,024.00","$1,388.00","$4,111.00","$45,980.00",,,$385.00,$0.00,$0.00,$0.00,$0.00
